timestamp,zone_id,zone,energy_kwh,temperature_c,efficiency_pct,co2_kg,cost_usd,production_units,status
2025-11-14 05:05:22,paint,Paint Shop,1507.86,180.54,84.24,351.33,180.94,1075,red
2025-11-14 05:05:22,powertrain,Powertrain Assembly,694.93,34.75,89.05,161.92,83.39,1137,red
2025-11-14 05:05:22,body_shop,Body Shop (BIW),980.13,54.89,89.17,228.37,117.62,1138,amber
2025-11-14 05:05:22,assembly,General Assembly,861.97,24.71,85.84,200.84,103.44,1096,red
2025-11-14 06:05:22,assembly,General Assembly,784.11,25.97,81.63,182.7,94.09,1019,amber
2025-11-14 06:05:22,paint,Paint Shop,1611.32,190.4,83.79,375.44,193.36,1046,red
2025-11-14 06:05:22,body_shop,Body Shop (BIW),935.78,52.12,87.47,218.04,112.29,1092,amber
2025-11-14 06:05:22,quality,Quality Control,410.46,21.37,92.08,95.64,49.26,1150,red
2025-11-14 06:05:22,stamping,Stamping Shop,535.28,68.96,91.62,124.72,64.23,1144,amber
2025-11-14 06:05:22,logistics,Logistics,370.81,19.48,73.64037747833196,86.4,44.5,1107,red
2025-11-14 06:05:22,powertrain,Powertrain Assembly,678.07,33.7,86.05,157.99,81.37,1075,amber
2025-11-14 07:05:22,stamping,Stamping Shop,528.38,66.38,88.57,123.11,63.41,1073,amber
2025-11-14 07:05:22,body_shop,Body Shop (BIW),955.3,54.67,88.59,222.58,114.64,1073,amber
2025-11-14 07:05:22,paint,Paint Shop,1314.19,184.46,80.51,306.21,157.7,975,green
2025-11-14 07:05:22,assembly,General Assembly,838.47,24.3,88.26,195.36,100.62,1069,amber
2025-11-14 07:05:22,quality,Quality Control,407.26,21.57,92.94,94.89,48.87,1126,red
2025-11-14 07:05:22,powertrain,Powertrain Assembly,685.36,33.72,86.55,159.69,82.24,1049,amber
2025-11-14 07:05:22,logistics,Logistics,335.77,20.08,89.4,78.23,40.29,1083,amber
2025-11-14 08:05:22,body_shop,Body Shop (BIW),878.34,50.03,85.75,204.65,105.4,1000,green
2025-11-14 08:05:22,paint,Paint Shop,1330.2,195.55,83.69,309.94,159.62,976,green
2025-11-14 08:05:22,assembly,General Assembly,797.42,23.46,84.18,185.8,95.69,982,amber
2025-11-14 08:05:22,stamping,Stamping Shop,522.86,61.71,88.0,121.83,62.74,1026,amber
2025-11-14 08:05:22,logistics,Logistics,319.52,21.33,89.5,74.45,38.34,1044,green
2025-11-14 08:05:22,powertrain,Powertrain Assembly,611.36,33.37,86.96,142.45,73.36,1014,green
2025-11-14 08:05:22,quality,Quality Control,404.14,21.53,89.58,94.16,48.5,1045,red
2025-11-14 09:05:22,paint,Paint Shop,1384.51,184.41,83.73,322.59,166.14,933,amber
2025-11-14 09:05:22,body_shop,Body Shop (BIW),892.15,51.9,84.92,207.87,107.06,946,green
2025-11-14 09:05:22,quality,Quality Control,346.75,21.21,92.19,80.79,41.61,1027,green
2025-11-14 09:05:22,assembly,General Assembly,819.54,25.74,89.64,190.95,98.34,999,amber
2025-11-14 09:05:22,powertrain,Powertrain Assembly,618.32,35.79,90.3,144.07,74.2,1006,green
2025-11-14 09:05:22,stamping,Stamping Shop,524.28,70.86,93.05,122.16,62.91,1037,amber
2025-11-14 09:05:22,logistics,Logistics,325.51,20.85,88.81,75.84,39.06,990,amber
2025-11-14 10:05:22,powertrain,Powertrain Assembly,590.56,36.46,87.2,137.6,70.87,923,green
2025-11-14 10:05:22,logistics,Logistics,298.15,20.52,90.65,69.47,35.78,959,green
2025-11-14 10:05:22,paint,Paint Shop,1197.69,191.36,81.11,279.06,143.72,858,green
2025-11-14 10:05:22,quality,Quality Control,347.06,24.23,90.98,80.86,41.65,963,green
2025-11-14 10:05:22,assembly,General Assembly,782.06,24.69,85.74,182.22,93.85,907,amber
2025-11-14 10:05:22,stamping,Stamping Shop,476.05,64.67,85.87,110.92,57.13,908,green
2025-11-14 10:05:22,body_shop,Body Shop (BIW),784.15,51.98,80.55,182.71,94.1,852,green
2025-11-14 11:05:22,body_shop,Body Shop (BIW),542.55,58.23,87.1,126.41,65.11,589,green
2025-11-14 11:05:22,paint,Paint Shop,771.76,200.52,83.02,179.82,92.61,561,green
2025-11-14 11:05:22,powertrain,Powertrain Assembly,374.16,36.84,88.17,87.18,44.9,596,green
2025-11-14 11:05:22,quality,Quality Control,216.17,21.61,94.23,50.37,25.94,637,green
2025-11-14 11:05:22,logistics,Logistics,194.82,19.69,88.89,45.39,23.38,601,green
2025-11-14 11:05:22,assembly,General Assembly,474.42,23.88,90.13,110.54,56.93,609,green
2025-11-14 11:05:22,stamping,Stamping Shop,316.51,64.45,93.02,73.75,37.98,629,green
2025-11-14 12:05:22,body_shop,Body Shop (BIW),517.79,57.07,90.09,120.65,62.14,571,green
2025-11-14 12:05:22,assembly,General Assembly,438.97,24.92,84.99,102.28,52.68,538,green
2025-11-14 12:05:22,stamping,Stamping Shop,294.58,67.07,88.39,68.64,35.35,560,green
2025-11-14 12:05:22,paint,Paint Shop,723.2,179.24,81.55,168.51,86.78,517,green
2025-11-14 12:05:22,logistics,Logistics,173.93,19.16,88.79,40.53,20.87,562,green
2025-11-14 12:05:22,powertrain,Powertrain Assembly,349.82,34.96,85.82,81.51,41.98,544,green
2025-11-14 12:05:22,quality,Quality Control,200.59,21.14,93.6,46.74,24.07,593,green
2025-11-14 13:05:22,stamping,Stamping Shop,258.03,62.74,88.5,60.12,30.96,549,green
2025-11-14 13:05:22,powertrain,Powertrain Assembly,370.36,33.4,87.7,86.29,44.44,544,green
2025-11-14 13:05:22,quality,Quality Control,191.39,21.68,92.51,44.59,22.97,573,green
2025-11-14 13:05:22,logistics,Logistics,196.87,20.45,87.2,45.87,23.62,541,green
2025-11-14 13:05:22,assembly,General Assembly,417.63,24.13,85.64,97.31,50.12,531,green
2025-11-14 13:05:22,paint,Paint Shop,752.54,179.48,82.38,175.34,90.3,511,green
2025-11-14 13:05:22,body_shop,Body Shop (BIW),517.4,54.87,85.26,120.55,62.09,529,green
2025-11-14 14:05:22,quality,Quality Control,215.34,20.18,92.31,50.17,25.84,585,green
2025-11-14 14:05:22,logistics,Logistics,177.02,19.91,88.95,41.24,21.24,564,green
2025-11-14 14:05:22,powertrain,Powertrain Assembly,368.96,35.41,86.73,85.97,44.28,550,green
2025-11-14 14:05:22,assembly,General Assembly,451.98,25.57,88.16,105.31,54.24,559,green
2025-11-14 14:05:22,body_shop,Body Shop (BIW),495.92,55.29,87.55,115.55,59.51,555,green
2025-11-14 14:05:22,paint,Paint Shop,717.15,188.28,81.51,167.1,86.06,517,green
2025-11-14 14:05:22,stamping,Stamping Shop,289.39,69.4,86.18,67.43,34.73,546,green
2025-11-14 15:05:22,paint,Paint Shop,639.1,182.6,84.1,148.91,76.69,469,green
2025-11-14 15:05:22,quality,Quality Control,191.79,20.97,92.81,44.69,23.02,518,green
2025-11-14 15:05:22,assembly,General Assembly,375.1,34.05969951978639,87.76,87.4,45.01,489,green
2025-11-14 15:05:22,stamping,Stamping Shop,252.76,63.33,87.74,58.89,30.33,489,green
2025-11-14 15:05:22,body_shop,Body Shop (BIW),458.72,52.93,88.97,106.88,55.05,496,green
2025-11-14 15:05:22,powertrain,Powertrain Assembly,300.03,34.8,88.13,69.91,36.0,491,green
2025-11-14 15:05:22,logistics,Logistics,163.22,20.94,92.55,38.03,19.59,516,green
2025-11-14 16:05:22,quality,Quality Control,215.68,20.5,92.17,50.25,25.88,613,green
2025-11-14 16:05:22,logistics,Logistics,189.4,20.4,90.18,44.13,22.73,600,green
2025-11-14 16:05:22,body_shop,Body Shop (BIW),535.54,54.36,86.51,124.78,64.27,576,green
2025-11-14 16:05:22,powertrain,Powertrain Assembly,354.64,34.17,86.34,82.63,42.56,575,green
2025-11-14 16:05:22,paint,Paint Shop,792.09,173.4,85.59,184.56,95.05,570,green
2025-11-14 16:05:22,stamping,Stamping Shop,295.97,63.68,87.09,68.96,35.52,580,green
2025-11-14 16:05:22,assembly,General Assembly,392.5,23.31,83.27,91.45,47.1,554,green
2025-11-14 17:05:22,stamping,Stamping Shop,264.19,66.52,89.19,61.56,31.7,519,green
2025-11-14 17:05:22,assembly,General Assembly,389.48,25.39,86.89,90.75,46.74,506,green
2025-11-14 17:05:22,paint,Paint Shop,721.71,171.83,84.53,168.16,86.61,492,green
2025-11-14 17:05:22,powertrain,Powertrain Assembly,312.44,38.0,87.34,72.8,37.49,509,green
2025-11-14 17:05:22,quality,Quality Control,171.31,21.71,94.6,39.92,20.56,551,green
2025-11-14 17:05:22,logistics,Logistics,168.61,19.63,84.43,39.29,20.23,492,green
2025-11-14 17:05:22,body_shop,Body Shop (BIW),469.85,54.76,82.95,109.47,56.38,483,green
2025-11-14 18:05:22,logistics,Logistics,195.27,20.64,89.63,45.5,23.43,597,green
2025-11-14 18:05:22,body_shop,Body Shop (BIW),545.39,56.3,85.22,127.08,65.45,568,green
2025-11-14 18:05:22,stamping,Stamping Shop,282.6,65.89,87.91,65.85,33.91,586,green
2025-11-14 18:05:22,quality,Quality Control,392.0597254532331,23.34,93.47,81.16494124262663,26.99,623,amber
2025-11-14 18:05:22,paint,Paint Shop,787.61,185.24,81.14,183.51,94.51,540,green
2025-11-14 18:05:22,assembly,General Assembly,446.98,24.36,84.77,104.15,53.64,565,green
2025-11-14 18:05:22,powertrain,Powertrain Assembly,370.11,37.03,87.11,86.23,44.41,580,green
2025-11-14 19:05:22,paint,Paint Shop,1182.21,166.65,84.6,275.45,141.86,846,green
2025-11-14 19:05:22,powertrain,Powertrain Assembly,606.38,33.79,88.94,141.29,72.77,889,green
2025-11-14 19:05:22,body_shop,Body Shop (BIW),747.46,54.01,85.82,174.16,89.69,858,green
2025-11-14 19:05:22,assembly,General Assembly,665.02,25.76,87.6,154.95,79.8,875,green
2025-11-14 19:05:22,logistics,Logistics,463.5796378154063,19.25,93.22,110.53137081072806,32.95,932,red
2025-11-14 19:05:22,stamping,Stamping Shop,478.42,63.31,90.97,111.47,57.41,909,green
2025-11-14 19:05:22,quality,Quality Control,296.16,21.87,89.4,69.01,35.54,893,green
2025-11-14 20:05:22,body_shop,Body Shop (BIW),856.22,52.5,84.94,199.5,102.75,899,green
2025-11-14 20:05:22,quality,Quality Control,339.52,21.51,90.88,79.11,40.74,962,green
2025-11-14 20:05:22,logistics,Logistics,304.32,21.15,94.41,70.91,36.52,999,green
2025-11-14 20:05:22,assembly,General Assembly,682.05,25.28,90.03,158.92,81.85,953,green
2025-11-14 20:05:22,paint,Paint Shop,1170.1,176.19,81.3,272.63,140.41,860,green
2025-11-14 20:05:22,powertrain,Powertrain Assembly,564.87,33.86,86.74,131.62,67.78,918,green
2025-11-14 20:05:22,stamping,Stamping Shop,457.4,66.58,86.67,106.57,54.89,917,green
2025-11-14 21:05:22,quality,Quality Control,374.24,21.67,95.77,87.2,44.91,1067,amber
2025-11-14 21:05:22,paint,Paint Shop,1336.21,185.15,86.27,311.34,160.35,961,green
2025-11-14 21:05:22,stamping,Stamping Shop,503.29,62.43,87.86,117.27,60.39,979,green
2025-11-14 21:05:22,body_shop,Body Shop (BIW),955.77,54.85,87.8,222.69,114.69,978,amber
2025-11-14 21:05:22,logistics,Logistics,309.91,18.22,93.48,72.21,37.19,1042,green
2025-11-14 21:05:22,powertrain,Powertrain Assembly,633.47,36.16,83.35,147.6,76.02,929,amber
2025-11-14 21:05:22,assembly,General Assembly,763.22,24.41,88.73,177.83,91.59,989,green
2025-11-14 22:05:22,stamping,Stamping Shop,510.71,65.62,92.2,119.0,61.29,1075,green
2025-11-14 22:05:22,logistics,Logistics,335.99,20.58,88.95,78.29,40.32,1037,amber
2025-11-14 22:05:22,paint,Paint Shop,1359.15,195.77,85.59,316.68,163.1,998,green
2025-11-14 22:05:22,powertrain,Powertrain Assembly,634.5,34.28,88.67,147.84,76.14,1034,amber
2025-11-14 22:05:22,assembly,General Assembly,819.19,26.34,84.83,190.87,98.3,989,amber
2025-11-14 22:05:22,body_shop,Body Shop (BIW),1007.46,54.59,87.02,234.74,120.9,1015,red
2025-11-14 22:05:22,quality,Quality Control,382.17,21.0,94.48,89.05,45.86,1102,amber
2025-11-14 23:05:22,body_shop,Body Shop (BIW),830.81,56.08,82.29,193.58,99.7,997,green
2025-11-14 23:05:22,powertrain,Powertrain Assembly,642.06,33.23,91.91,149.6,77.05,1114,amber
2025-11-14 23:05:22,stamping,Stamping Shop,557.54,67.73,88.64,129.91,66.9,1074,amber
2025-11-14 23:05:22,paint,Paint Shop,1370.45,189.0,83.3,319.31,164.45,1009,green
2025-11-14 23:05:22,logistics,Logistics,347.4,19.6,88.0,80.94,41.69,1066,amber
2025-11-14 23:05:22,quality,Quality Control,386.09,21.82,92.72,89.96,46.33,1123,amber
2025-11-14 23:05:22,assembly,General Assembly,918.52,22.6,86.1,214.02,110.22,1043,red
2025-11-15 00:05:22,stamping,Stamping Shop,643.13,69.57,88.42,149.85,77.18,1104,red
2025-11-15 00:05:22,quality,Quality Control,369.03,21.97,91.96,85.98,44.28,1149,amber
2025-11-15 00:05:22,assembly,General Assembly,859.02,26.96,83.96,200.15,103.08,1049,red
2025-11-15 00:05:22,powertrain,Powertrain Assembly,706.82,35.69,88.05,164.69,84.82,1100,red
2025-11-15 00:05:22,body_shop,Body Shop (BIW),974.14,51.68,85.84,226.97,116.9,1072,amber
2025-11-15 00:05:22,logistics,Logistics,343.15,22.45,68.0514194242806,79.95,41.18,1088,red
2025-11-15 00:05:22,paint,Paint Shop,1646.8,188.62,82.7,383.71,197.62,1033,red
2025-11-15 01:05:22,paint,Paint Shop,1443.39,180.23,84.41,336.31,173.21,1078,amber
2025-11-15 01:05:22,logistics,Logistics,360.45,20.35,93.56,83.98,43.25,1194,red
2025-11-15 01:05:22,stamping,Stamping Shop,589.71,65.16,93.1,137.4,70.77,1189,red
2025-11-15 01:05:22,assembly,General Assembly,875.39,24.58,83.44,203.97,105.05,1065,red
2025-11-15 01:05:22,quality,Quality Control,385.95,22.71,91.06,89.93,46.31,1162,amber
2025-11-15 01:05:22,body_shop,Body Shop (BIW),1022.19,58.1,85.71,238.17,122.66,1094,red
2025-11-15 01:05:22,powertrain,Powertrain Assembly,759.09,35.03,88.83,176.87,91.09,1134,red
2025-11-15 02:05:22,quality,Quality Control,410.51,22.4,91.6,95.65,49.26,1185,red
2025-11-15 02:05:22,paint,Paint Shop,1685.32,187.84,84.73,392.68,202.24,1096,red
2025-11-15 02:05:22,powertrain,Powertrain Assembly,741.53,36.6,90.58,172.78,88.98,1172,red
2025-11-15 02:05:22,stamping,Stamping Shop,580.82,62.69,88.74,135.33,69.7,1148,red
2025-11-15 02:05:22,logistics,Logistics,363.39,20.39,95.19,84.67,43.61,1232,red
2025-11-15 02:05:22,assembly,General Assembly,961.57,24.02,87.96,224.04,115.39,1138,red
2025-11-15 02:05:22,body_shop,Body Shop (BIW),1015.24,56.69,86.59,236.55,121.83,1120,red
2025-11-15 03:05:22,logistics,Logistics,351.07,19.95,85.84,81.8,42.13,1115,red
2025-11-15 03:05:22,powertrain,Powertrain Assembly,697.96,36.65,65.29838861750092,162.62,83.75,1165,red
2025-11-15 03:05:22,stamping,Stamping Shop,591.15,68.6,88.92,137.74,70.94,1155,red
2025-11-15 03:05:22,paint,Paint Shop,1495.19,159.16,82.75,348.38,179.42,1075,amber
2025-11-15 03:05:22,body_shop,Body Shop (BIW),1012.8,53.48,83.02,235.98,121.54,1079,red
2025-11-15 03:05:22,assembly,General Assembly,864.55,24.91,86.86,201.44,103.75,1129,red
2025-11-15 03:05:22,quality,Quality Control,381.67,22.33,91.67,88.93,45.8,1191,amber
2025-11-15 04:05:22,logistics,Logistics,360.27,21.07,89.86,83.94,43.23,1162,red
2025-11-15 04:05:22,body_shop,Body Shop (BIW),1042.89,50.4,84.41,242.99,125.15,1092,red
2025-11-15 04:05:22,quality,Quality Control,403.31,21.74,94.5,93.97,48.4,1222,red
2025-11-15 04:05:22,powertrain,Powertrain Assembly,704.25,36.45,88.04,164.09,84.51,1139,red
2025-11-15 04:05:22,stamping,Stamping Shop,509.56,60.75,90.16,118.73,61.15,1166,green
2025-11-15 04:05:22,paint,Paint Shop,1541.6,192.52,84.3,359.19,184.99,1091,red
2025-11-15 04:05:22,assembly,General Assembly,908.31,23.79,86.59,211.64,109.0,1120,red
2025-11-15 05:05:22,stamping,Stamping Shop,583.89,64.29,91.6,136.05,70.07,1169,red
2025-11-15 05:05:22,powertrain,Powertrain Assembly,754.31,34.63,85.53,175.75,90.52,1092,red
2025-11-15 05:05:22,assembly,General Assembly,883.11,23.98,86.36,205.77,105.97,1102,red
2025-11-15 05:05:22,logistics,Logistics,365.63,20.09,66.57842936666103,85.19,43.88,1073,red
2025-11-15 05:05:22,paint,Paint Shop,1523.26,181.23,78.68,354.92,182.79,1004,red
2025-11-15 05:05:22,quality,Quality Control,370.08,22.89,90.31,86.23,44.41,1153,amber
2025-11-15 05:05:22,body_shop,Body Shop (BIW),983.87,56.25,87.16,229.24,118.06,1113,amber
2025-11-15 06:05:22,assembly,General Assembly,891.5,23.61,85.69,207.72,106.98,1070,red
2025-11-15 06:05:22,powertrain,Powertrain Assembly,704.7,35.46,88.46,164.19,84.56,1105,red
2025-11-15 06:05:22,stamping,Stamping Shop,580.03,65.79,92.31,135.15,69.6,1153,red
2025-11-15 06:05:22,logistics,Logistics,307.03,20.79,90.7,71.54,36.84,1133,green
2025-11-15 06:05:22,paint,Paint Shop,1471.91,178.81,85.47,342.95,176.63,1067,amber
2025-11-15 06:05:22,body_shop,Body Shop (BIW),1030.15,55.42,88.56,240.02,123.62,1106,red
2025-11-15 06:05:22,quality,Quality Control,416.13,20.87,94.91,96.96,49.94,1185,red
2025-11-15 07:05:22,stamping,Stamping Shop,560.25,63.59,87.72,130.54,67.23,1063,amber
2025-11-15 07:05:22,quality,Quality Control,419.44,22.4,95.93,97.73,50.33,1162,red
2025-11-15 07:05:22,logistics,Logistics,340.77,19.9,93.8,79.4,40.89,1137,amber
2025-11-15 07:05:22,body_shop,Body Shop (BIW),989.3,51.52,87.63,230.51,118.72,1062,amber
2025-11-15 07:05:22,paint,Paint Shop,1378.2,182.57,86.67,321.12,165.38,1050,green
2025-11-15 07:05:22,powertrain,Powertrain Assembly,681.11,36.9,83.67,158.7,81.73,1014,amber
2025-11-15 07:05:22,assembly,General Assembly,810.29,25.4,84.78,188.8,97.23,1027,amber
2025-11-15 08:05:22,assembly,General Assembly,783.15,25.59,89.46,182.47,93.98,1043,amber
2025-11-15 08:05:22,stamping,Stamping Shop,475.3,64.1,91.2,110.75,57.04,1063,green
2025-11-15 08:05:22,paint,Paint Shop,1489.51,189.47,81.13,347.06,178.74,946,amber
2025-11-15 08:05:22,logistics,Logistics,291.47,20.1,90.98,67.91,34.98,1061,green
2025-11-15 08:05:22,body_shop,Body Shop (BIW),965.03,55.78,86.67,224.85,115.8,1011,amber
2025-11-15 08:05:22,powertrain,Powertrain Assembly,653.89,34.01,88.83,152.36,78.47,1036,amber
2025-11-15 08:05:22,quality,Quality Control,390.83,22.21,91.26,91.06,46.9,1064,amber
2025-11-15 09:05:22,body_shop,Body Shop (BIW),881.24,52.88,87.05,205.33,105.75,970,green
2025-11-15 09:05:22,quality,Quality Control,342.49,22.07,90.63,79.8,41.1,1010,green
2025-11-15 09:05:22,logistics,Logistics,332.65,19.84,91.24,77.51,39.92,1017,amber
2025-11-15 09:05:22,stamping,Stamping Shop,489.38,61.54,85.76,114.03,58.73,956,green
2025-11-15 09:05:22,paint,Paint Shop,1254.67,184.05,81.97,292.34,150.56,913,green
2025-11-15 09:05:22,assembly,General Assembly,825.58,26.72,87.28,192.36,99.07,973,amber
2025-11-15 09:05:22,powertrain,Powertrain Assembly,608.82,33.75,87.65,141.85,73.06,977,green
2025-11-15 10:05:22,powertrain,Powertrain Assembly,610.16,33.05,87.57,142.17,73.22,926,green
2025-11-15 10:05:22,stamping,Stamping Shop,484.14,65.38,72.13570715862723,112.8,58.1,930,red
2025-11-15 10:05:22,logistics,Logistics,306.55,19.46,92.31,71.43,36.79,977,green
2025-11-15 10:05:22,assembly,General Assembly,747.32,24.97,88.23,174.12,89.68,933,green
2025-11-15 10:05:22,quality,Quality Control,385.08,21.09,94.95,89.72,46.21,1005,amber
2025-11-15 10:05:22,paint,Paint Shop,1280.01,187.54,82.26,298.24,153.6,870,green
2025-11-15 10:05:22,body_shop,Body Shop (BIW),882.07,53.47,84.67,205.52,105.85,896,green
2025-11-15 11:05:22,paint,Paint Shop,707.26,187.36,82.75,164.79,84.87,496,green
2025-11-15 11:05:22,quality,Quality Control,170.46,21.19,91.19,39.72,20.46,547,green
2025-11-15 11:05:22,body_shop,Body Shop (BIW),479.62,50.51,86.36,111.75,57.55,518,green
2025-11-15 11:05:22,logistics,Logistics,178.26,21.92,93.54,41.54,21.39,561,green
2025-11-15 11:05:22,powertrain,Powertrain Assembly,329.5,34.88,85.88,76.77,39.54,515,green
2025-11-15 11:05:22,stamping,Stamping Shop,251.09,68.8,89.44,58.5,30.13,536,green
2025-11-15 11:05:22,assembly,General Assembly,420.11,33.5230235131576,86.7,97.89,50.41,520,green
2025-11-15 12:05:22,quality,Quality Control,207.87,21.05,89.02,48.43,24.94,540,green
2025-11-15 12:05:22,paint,Paint Shop,668.26,173.55,85.57,155.71,80.19,519,green
2025-11-15 12:05:22,powertrain,Powertrain Assembly,327.96,34.39,85.63,76.41,39.36,519,green
2025-11-15 12:05:22,logistics,Logistics,163.61,20.71,90.47,38.12,19.63,549,green
2025-11-15 12:05:22,stamping,Stamping Shop,269.8,65.76,89.85,62.86,32.38,545,green
2025-11-15 12:05:22,assembly,General Assembly,425.12,26.05,83.54,99.05,51.01,506,green
2025-11-15 12:05:22,body_shop,Body Shop (BIW),489.48,54.46,85.73,114.05,58.74,520,green
2025-11-15 13:05:22,stamping,Stamping Shop,177.71,69.29,89.79,41.41,21.33,348,green
2025-11-15 13:05:22,powertrain,Powertrain Assembly,215.62,36.31,90.7,50.24,25.87,351,green
2025-11-15 13:05:22,assembly,General Assembly,263.16,24.48,84.0,61.32,31.58,325,green
2025-11-15 13:05:22,body_shop,Body Shop (BIW),537.6512897689566,52.16,86.02,114.18162378447296,35.86,333,green
2025-11-15 13:05:22,paint,Paint Shop,456.5,178.07,81.4,106.36,54.78,315,green
2025-11-15 13:05:22,logistics,Logistics,122.56,19.93,89.01,28.56,14.71,345,green
2025-11-15 13:05:22,quality,Quality Control,134.98,23.86,94.87,31.45,16.2,368,green
2025-11-15 14:05:22,paint,Paint Shop,365.51,169.72,83.74,85.16,43.86,277,green
2025-11-15 14:05:22,logistics,Logistics,92.88,19.48,91.96,21.64,11.15,305,green
2025-11-15 14:05:22,powertrain,Powertrain Assembly,180.67,34.64,91.16,42.1,21.68,302,green
2025-11-15 14:05:22,body_shop,Body Shop (BIW),239.4,56.65,90.89,55.78,28.73,301,green
2025-11-15 14:05:22,stamping,Stamping Shop,151.42,67.37,89.19,35.28,18.17,295,green
2025-11-15 14:05:22,assembly,General Assembly,231.18,24.72,84.61,53.87,27.74,280,green
2025-11-15 14:05:22,quality,Quality Control,111.11,22.69,93.46,25.89,13.33,310,green
2025-11-15 15:05:22,body_shop,Body Shop (BIW),331.59,50.5,90.66,77.26,39.79,350,green
2025-11-15 15:05:22,quality,Quality Control,118.07,21.52,91.57,27.51,14.17,353,green
2025-11-15 15:05:22,stamping,Stamping Shop,174.38,62.36,92.97,40.63,20.93,359,green
2025-11-15 15:05:22,assembly,General Assembly,277.07,24.04,84.99,64.56,33.25,328,green
2025-11-15 15:05:22,paint,Paint Shop,469.89,180.02,81.88,109.48,56.39,316,green
2025-11-15 15:05:22,logistics,Logistics,111.1,20.38,90.2,25.89,13.33,348,green
2025-11-15 15:05:22,powertrain,Powertrain Assembly,211.08,34.63,86.13,49.18,25.33,332,green
2025-11-15 16:05:22,body_shop,Body Shop (BIW),290.67,53.71,83.88,67.73,34.88,315,green
2025-11-15 16:05:22,logistics,Logistics,110.9,20.12,87.08,25.84,13.31,327,green
2025-11-15 16:05:22,paint,Paint Shop,460.11,199.05,81.57,107.21,55.21,306,green
2025-11-15 16:05:22,quality,Quality Control,129.11,21.85,95.67,30.08,15.49,360,green
2025-11-15 16:05:22,powertrain,Powertrain Assembly,191.28,33.55,86.5,44.57,22.95,325,green
2025-11-15 16:05:22,stamping,Stamping Shop,158.91,62.94,90.99,37.03,19.07,342,green
2025-11-15 16:05:22,assembly,General Assembly,276.24,23.38,85.86,64.36,33.15,323,green
2025-11-15 17:05:22,assembly,General Assembly,206.55,23.51,87.38,48.13,24.79,273,green
2025-11-15 17:05:22,logistics,Logistics,91.83,20.17,89.15,21.4,11.02,278,green
2025-11-15 17:05:22,body_shop,Body Shop (BIW),253.21,50.69,88.26,59.0,30.39,275,green
2025-11-15 17:05:22,paint,Paint Shop,404.79,175.0,84.1,94.32,48.57,262,green
2025-11-15 17:05:22,quality,Quality Control,103.47,21.67,94.89,24.11,12.42,296,green
2025-11-15 17:05:22,powertrain,Powertrain Assembly,174.39,35.58,87.58,40.63,20.93,273,green
2025-11-15 17:05:22,stamping,Stamping Shop,151.35,66.36,91.21,35.26,18.16,284,green
2025-11-15 18:05:22,assembly,General Assembly,238.75,25.12,88.25,55.63,28.65,291,green
2025-11-15 18:05:22,powertrain,Powertrain Assembly,169.07,32.44,88.32,39.39,20.29,292,green
2025-11-15 18:05:22,quality,Quality Control,105.74,20.84,98.64,24.64,12.69,326,green
2025-11-15 18:05:22,body_shop,Body Shop (BIW),293.93,55.61,86.8,68.49,35.27,287,green
2025-11-15 18:05:22,logistics,Logistics,95.09,19.24,91.11,22.16,11.41,301,green
2025-11-15 18:05:22,paint,Paint Shop,405.9,190.81,81.99,94.58,48.71,271,green
2025-11-15 18:05:22,stamping,Stamping Shop,154.81,67.46,90.63,36.07,18.58,299,green
2025-11-15 19:05:22,paint,Paint Shop,713.94,186.9,82.81,166.35,85.67,496,green
2025-11-15 19:05:22,logistics,Logistics,174.91,19.38,91.48,40.75,20.99,548,green
2025-11-15 19:05:22,powertrain,Powertrain Assembly,319.4,36.15,86.73,74.42,38.33,520,green
2025-11-15 19:05:22,assembly,General Assembly,378.28,26.17,86.59,88.14,45.39,519,green
2025-11-15 19:05:22,quality,Quality Control,182.17,21.03,88.67,42.44,21.86,532,green
2025-11-15 19:05:22,body_shop,Body Shop (BIW),463.86,57.29,88.05,108.08,55.66,528,green
2025-11-15 19:05:22,stamping,Stamping Shop,273.55,68.49,66.93601973585326,63.74,32.83,530,red
2025-11-15 20:05:22,assembly,General Assembly,446.18,24.41,86.76,103.96,53.54,551,green
2025-11-15 20:05:22,powertrain,Powertrain Assembly,373.1,36.57,90.58,86.93,44.77,575,green
2025-11-15 20:05:22,body_shop,Body Shop (BIW),500.55,51.54,85.33,116.63,60.07,541,green
2025-11-15 20:05:22,paint,Paint Shop,828.16,190.03,81.41,192.96,99.38,517,green
2025-11-15 20:05:22,quality,Quality Control,210.76,20.79,91.37,49.11,25.29,580,green
2025-11-15 20:05:22,logistics,Logistics,181.21,19.69,92.38,42.22,21.75,586,green
2025-11-15 20:05:22,stamping,Stamping Shop,291.05,62.68,92.39,67.82,34.93,586,green
2025-11-15 21:05:22,logistics,Logistics,186.6,20.1,86.17,43.48,22.39,576,green
2025-11-15 21:05:22,stamping,Stamping Shop,271.66,63.38,86.0,63.3,32.6,575,green
2025-11-15 21:05:22,assembly,General Assembly,446.19,24.5,84.32,103.96,53.54,563,green
2025-11-15 21:05:22,powertrain,Powertrain Assembly,354.57,36.93,89.54,82.61,42.55,598,green
2025-11-15 21:05:22,body_shop,Body Shop (BIW),536.15,52.1,88.03,124.92,64.34,588,green
